"Alone","Copartisans","Opposition","Name","State","District","MarVicGen","MarVicPrim","MADemVotePresidential","RedistYear","PercDelegationSameParty","DeviationFromMedian","Congress","Committee Chair","Committee Ranking Member","Lost","Ran for Higher Office","Retired"
0.03,0.79,0.17,"NADLERJERROLD","NY",8,1.39,1.71,4.36,0,1.2,1.47,106,0,0,0,0,0
0.23,0.35,0.42,"NADLERJERROLD","NY",8,1.34,1.71,4.41,0,1.27,1.45,107,0,0,0,0,0
0.01,0.44,0.54,"NADLERJERROLD","NY",8,1.18,1.71,4.46,0,1.27,"NA",108,0,0,0,0,0
0.04,0.58,0.38,"VELAZQUEZNYDIAM","NY",12,1.12,0.16,4.85,3.45,0.8,1.6,103,0,0,0,0,0
0.03,0.8,0.16,"VELAZQUEZNYDIAM","NY",12,1.4,1.71,4.83,0,1,1.35,105,0,1,0,0,0
0.02,0.79,0.2,"VELAZQUEZNYDIAM","NY",12,1.46,1.71,4.79,0,1.2,1.52,106,0,1,0,0,0
0.01,0.5,0.49,"VELAZQUEZNYDIAM","NY",12,1.51,0.93,4.83,0,1.27,1.5,107,0,1,0,0,0
0.02,0.52,0.45,"VELAZQUEZNYDIAM","NY",12,1.77,1.71,4.87,0,1.27,"NA",108,0,1,0,0,0
0.02,0.79,0.19,"MALONEYCAROLYNB","NY",14,0.98,1.71,4.33,0,1,0.91,105,0,0,0,0,0
0.02,0.78,0.2,"MALONEYCAROLYNB","NY",14,1.06,1.71,4.31,0,1.2,1.02,106,0,0,0,0,0
0.03,0.56,0.41,"MALONEYCAROLYNB","NY",14,1.03,1.71,4.35,0,1.27,1.01,107,0,0,0,0,0
0.01,0.51,0.48,"MALONEYCAROLYNB","NY",14,0.98,1.71,4.39,0,1.27,"NA",108,0,0,0,0,0
0.01,0.7,0.29,"HINCHEYMAURICED","NY",26,1.75,1.71,3.55,0,0.73,1.2,104,0,0,0,0,0
0.01,0.78,0.21,"HINCHEYMAURICED","NY",26,1.77,1.71,3.57,0,1,1.35,105,0,0,0,0,0
0.02,0.76,0.22,"HINCHEYMAURICED","NY",26,0.73,1.71,3.58,0,1.2,1.52,106,0,0,0,0,0
0.01,0.58,0.42,"HINCHEYMAURICED","NY",26,0.49,1.71,3.57,0,1.27,1.5,107,0,0,0,0,0
0.02,0.49,0.48,"HINCHEYMAURICED","NY",22,0.62,1.71,4.3,0,1.27,"NA",108,0,0,0,0,0
0.08,0.38,0.53,"QUINNJACK","NY",30,1.76,1.71,3.87,3.45,0.6,0.61,103,0,0,0,0,0
0.01,0.57,0.42,"QUINNJACK","NY",30,"NA",1.71,3.91,0,0.8,0.46,104,0,0,0,0,0
0.02,0.48,0.51,"QUINNJACK","NY",30,0.19,1.71,3.88,0,0.67,0.52,105,0,0,0,0,0
0.02,0.4,0.58,"QUINNJACK","NY",30,0.69,1.71,3.88,0,0.87,0.58,106,0,0,0,0,0
0.03,0.54,0.44,"QUINNJACK","NY",30,0.66,1.71,"NA",0,0.8,0.57,107,0,0,0,0,0
0.11,0.51,0.38,"QUINNJACK","NY",27,0.83,1.71,4.06,0,0.67,"NA",108,0,0,0,0,1
0.05,0.61,0.34,"CLAYTONEVAM","NC",1,0.7,0.17,3.88,0,0.53,1.31,103,0,0,0,0,0
0.01,0.69,0.3,"CLAYTONEVAM","NC",1,0.43,1.71,3.81,0,0.27,0.98,104,0,0,0,0,0
0.01,0.78,0.2,"CLAYTONEVAM","NC",1,0.64,1.71,3.86,0,0.4,1.1,105,0,0,0,0,0
0.01,0.77,0.22,"CLAYTONEVAM","NC",1,0.5,0.57,3.8,0,0.33,1.24,106,0,0,0,0,0
0.02,0.57,0.42,"CLAYTONEVAM","NC",1,0.64,1.71,3.83,0,0.33,1.22,107,0,0,0,0,1
0.02,0.62,0.36,"WATTMELVINL","NC",12,0.85,0.41,4.03,0,0.53,1.63,103,0,0,0,0,0
0.12,0.68,0.2,"WATTMELVINL","NC",12,0.61,1.71,3.8,0,0.27,1.22,104,0,0,0,0,0
0.02,0.8,0.18,"WATTMELVINL","NC",12,0.88,1.71,3.99,0,0.4,1.37,105,0,0,0,0,0
0.03,0.76,0.21,"WATTMELVINL","NC",12,0.27,1.17,3.83,0,0.33,1.54,106,0,0,0,0,0
0.01,0.58,0.41,"WATTMELVINL","NC",12,0.62,1.71,3.88,0,0.33,1.52,107,0,0,0,0,0
0.01,0.46,0.53,"WATTMELVINL","NC",12,0.64,1.19,3.93,0,0.4,"NA",108,0,0,0,0,0
0.04,0.55,0.42,"POMEROYEARL","ND",1,0.35,1.71,"NA",0,0.07,0.7,103,0,0,0,0,0
0.01,0.57,0.42,"POMEROYEARL","ND",1,0.14,1.71,"NA",0,0.07,0.52,104,0,0,0,0,0
0.05,0.61,0.34,"POMEROYEARL","ND",1,0.23,1.71,"NA",0,0.07,0.59,105,0,0,0,0,0
0.03,0.63,0.34,"POMEROYEARL","ND",1,0.3,1.71,"NA",0,0.07,0.66,106,0,0,0,0,0
0.03,0.48,0.5,"POMEROYEARL","ND",1,0.17,1.71,"NA",0,0.07,0.65,107,0,0,0,0,0
0.01,0.48,0.51,"POMEROYEARL","ND",1,0.09,1.71,"NA",0,0.07,"NA",108,0,0,0,0,0
0.02,0.61,0.38,"MANNDAVID","OH",1,"NA",0.19,3.18,0,0.67,0.56,103,0,0,0,0,0
0.03,0.65,0.33,"PORTMANROB","OH",2,1.06,1.71,4.6,0,0.73,0.86,104,0,0,0,0,0
0.02,0.64,0.34,"PORTMANROB","OH",2,1.01,1.71,4.62,0,0.67,0.97,105,0,0,0,0,0
0.02,0.61,0.36,"PORTMANROB","OH",2,1,1.71,4.6,0,0.67,1.09,106,0,0,0,0,0
0.02,0.48,0.5,"PORTMANROB","OH",2,1.01,1.71,4.62,0,0.67,1.08,107,0,0,0,0,0
0.02,0.53,0.45,"PORTMANROB","OH",2,0.93,1.71,4.64,0,0.73,"NA",108,0,0,0,0,0
0.02,0.62,0.36,"STRICKLANDTED","OH",6,0.03,0.61,3.16,0,0.67,0.8,103,0,0,1,0,0
0.05,0.42,0.53,"HOKEMARTINR","OH",10,0.26,0.15,4.49,0,0.6,1.01,103,0,0,0,0,0
0.08,0.59,0.33,"HOKEMARTINR","OH",10,0.28,1.71,4.49,0,0.73,0.76,104,0,0,1,0,0
0.05,0.6,0.35,"BROWNSHERROD","OH",13,0.39,0.58,3.33,0,0.67,1.26,103,0,0,0,0,0
0.01,0.65,0.34,"BROWNSHERROD","OH",13,0.07,1.71,3.32,0,0.4,0.94,104,0,0,0,0,0
0,0.75,0.25,"BROWNSHERROD","OH",13,0.49,1.71,3.33,0,0.53,1.06,105,0,0,0,0,0
0.02,0.77,0.22,"BROWNSHERROD","OH",13,0.45,1.71,3.33,0,0.53,1.19,106,0,0,0,0,0
0.01,0.58,0.41,"BROWNSHERROD","OH",13,0.65,1.71,3.36,0,0.53,1.17,107,0,0,0,0,0
0.01,0.52,0.48,"BROWNSHERROD","OH",13,0.73,1.71,3.39,0,0.4,"NA",108,0,0,0,0,0
0.01,0.4,0.59,"PRYCEDEBORAH","OH",15,0.15,1.71,4.58,0,0.6,1.01,103,0,0,0,0,0
0.14,0.53,0.33,"PRYCEDEBORAH","OH",15,0.81,1.71,4.58,0,0.73,0.76,104,0,0,0,0,0
0.07,0.61,0.32,"PRYCEDEBORAH","OH",15,0.8,1.22,4.56,0,0.67,0.85,105,0,0,0,0,0
0.11,0.56,0.33,"PRYCEDEBORAH","OH",15,0.74,1.71,4.55,0,0.67,0.96,106,0,0,0,0,0
0.01,0.45,0.54,"PRYCEDEBORAH","OH",15,0.8,1.3,4.54,0,0.67,0.95,107,0,0,0,0,0
0.02,0.58,0.41,"PRYCEDEBORAH","OH",15,0.64,0.96,4.53,0,0.73,"NA",108,0,0,0,0,0
0.01,0.63,0.36,"FINGERHUTERICD","OH",19,0.1,0.23,3.67,0,0.67,0.51,103,0,0,1,0,0
0.04,0.39,0.58,"ISTOOKERNESTJJR","OK",5,0.13,0.11,4.79,0,0.13,1.45,103,0,0,0,0,0
0.03,0.75,0.22,"ISTOOKERNESTJJR","OK",5,1.09,1.71,4.81,0,0.33,1.09,104,0,0,0,0,0
0.04,0.81,0.15,"ISTOOKERNESTJJR","OK",5,0.85,1.71,4.83,0,0.4,1.22,105,0,0,0,0,0
0.09,0.73,0.18,"ISTOOKERNESTJJR","OK",5,0.7,1.71,4.83,0,0.4,1.37,106,0,0,0,0,0
0.02,0.54,0.44,"ISTOOKERNESTJJR","OK",5,0.83,1.19,4.83,0,0.33,1.36,107,0,0,0,0,0
0.02,0.54,0.44,"ISTOOKERNESTJJR","OK",5,0.61,1.71,4.82,0,0.27,"NA",108,0,0,0,0,0
0.01,0.67,0.32,"LUCASFRANKD","OK",6,0.78,1.71,4.7,0,0.33,0.94,104,0,0,0,0,0
0.01,0.69,0.3,"LUCASFRANKD","OK",6,0.54,1.71,4.69,0,0.4,1.05,105,0,0,0,0,0
0.01,0.67,0.32,"LUCASFRANKD","OK",6,0.63,1.71,4.7,0,0.4,1.18,106,0,0,0,0,0
0.01,0.44,0.55,"LUCASFRANKD","OK",6,0.4,1.71,"NA",0,0.33,1.17,107,0,0,0,0,0
0.01,0.52,0.47,"LUCASFRANKD","OK",3,0.99,1.34,4.32,0,0.27,"NA",108,0,0,0,0,0
0.04,0.59,0.38,"FURSEELIZABETH","OR",1,0.08,0.3,3.42,0,0.27,1.31,103,0,0,0,0,0
0.05,0.62,0.33,"FURSEELIZABETH","OR",1,0,1.71,3.39,0,0.2,0.98,104,0,0,0,0,0
0.01,0.76,0.22,"FURSEELIZABETH","OR",1,0.13,1.71,3.41,0,0.27,1.11,105,0,0,0,0,1
0.02,0.6,0.38,"KLINKRON","PA",4,1.14,0.59,4.15,0,0.67,0.75,103,0,0,0,0,0
0.06,0.62,0.32,"KLINKRON","PA",4,0.55,1.71,4.22,0,0.73,0.57,104,0,0,0,0,0
0.03,0.61,0.36,"KLINKRON","PA",4,0.55,1.71,4.19,0,0.73,0.64,105,0,0,0,0,0
0.03,0.69,0.28,"KLINKRON","PA",4,0.54,1.71,4.18,0,0.73,0.71,106,0,0,0,1,0
0.01,0.58,0.41,"HOLDENTIM","PA",6,0.08,0.16,3.68,0,0.67,0.45,103,0,0,0,0,0
0,0.54,0.45,"HOLDENTIM","PA",6,"NA",1.71,3.76,0,0.73,0.34,104,0,0,0,0,0
0.08,0.56,0.37,"HOLDENTIM","PA",6,0.35,1.71,3.74,0,0.73,0.38,105,0,0,0,0,0
0.01,0.65,0.34,"HOLDENTIM","PA",6,0.43,1.71,3.75,0,0.73,0.43,106,0,0,0,0,0
0.04,0.45,0.51,"HOLDENTIM","PA",6,0.63,1.71,3.75,0,0.67,0.42,107,0,0,0,0,0
0.03,0.45,0.52,"HOLDENTIM","PA",17,0.05,1.71,3.38,0,0.47,"NA",108,0,0,0,0,0
0.01,0.42,0.57,"GREENWOODJAMESC","PA",8,0.12,1,4.18,0,0.67,0.67,103,0,0,0,0,0
0.02,0.63,0.35,"GREENWOODJAMESC","PA",8,0.82,1.71,4.09,0,0.67,0.51,104,0,0,0,0,0
0.01,0.57,0.42,"GREENWOODJAMESC","PA",8,0.49,0.35,4.09,0,0.67,0.57,105,0,0,0,0,0
0.03,0.51,0.46,"GREENWOODJAMESC","PA",8,0.62,0.6,4.08,0,0.67,0.64,106,0,0,0,0,0
0.03,0.53,0.44,"GREENWOODJAMESC","PA",8,0.41,0.59,4.06,0,0.6,0.63,107,0,0,0,0,0
0.03,0.54,0.43,"GREENWOODJAMESC","PA",8,0.49,0.65,4.05,0,0.67,"NA",108,0,0,0,0,1
0.02,0.61,0.37,"MCHALEPAUL","PA",15,0.11,0.82,3.72,0,0.67,0.62,103,0,0,0,0,0
0.08,0.51,0.41,"MCHALEPAUL","PA",15,0.01,1.71,3.81,0,0.73,0.47,104,0,0,0,0,0
0.01,0.59,0.4,"MCHALEPAUL","PA",15,0.27,1.71,3.8,0,0.73,0.52,105,0,0,0,0,1
0.01,0.31,0.68,"SALMONMATT","AZ",1,0.37,0.47,4.78,0,0.33,1.4,104,0,0,0,0,0
0.02,0.77,0.22,"SALMONMATT","AZ",1,0.39,1.71,4.75,0,0.33,1.57,105,0,0,0,0,0
0.04,0.68,0.29,"SALMONMATT","AZ",1,"NA",1.71,4.73,0,0.33,1.77,106,0,0,0,0,1
0.03,0.3,0.67,"SHADEGGJOHNB","AZ",4,0.49,0.3,4.98,0,0.33,1.53,104,0,0,0,0,0
0.02,0.8,0.18,"SHADEGGJOHNB","AZ",4,0.65,0.83,4.93,0,0.33,1.71,105,0,0,0,0,0
0.05,0.77,0.18,"SHADEGGJOHNB","AZ",4,0.68,1.71,4.88,0,0.33,1.92,106,0,0,0,0,0
0.06,0.53,0.41,"SHADEGGJOHNB","AZ",4,0.63,1.71,4.75,0,0.33,1.9,107,0,0,0,0,0
0.01,0.5,0.49,"SHADEGGJOHNB","AZ",3,0.73,1.71,4.71,0,0.4,"NA",108,0,0,0,0,0
0.02,0.7,0.28,"HAYWORTHJD","AZ",6,0.26,0.64,4.91,0,0.33,1.21,104,0,0,0,0,0
0.03,0.72,0.24,"HAYWORTHJD","AZ",6,0.02,1.71,4.64,0,0.33,1.35,105,0,0,0,0,0
0.03,0.69,0.28,"HAYWORTHJD","AZ",6,0.19,1.71,4.56,0,0.33,1.52,106,0,0,0,0,0
0.01,0.55,0.44,"HAYWORTHJD","AZ",6,0.51,1.71,4.61,0,0.33,1.5,107,0,0,0,0,0
0.01,0.56,0.43,"HAYWORTHJD","AZ",5,0.49,1.71,4.51,0,0.4,"NA",108,0,0,0,0,0
0.03,0.65,0.32,"LOFGRENZOE","CA",16,0.58,0.06,3.9,0,1.8,0.85,104,0,0,0,0,0
0.01,0.76,0.23,"LOFGRENZOE","CA",16,0.72,1.71,3.93,0,1.94,0.95,105,0,0,0,0,0
0.02,0.75,0.24,"LOFGRENZOE","CA",16,0.99,1.71,3.91,0,1.87,1.07,106,0,0,0,0,0
0.01,0.54,0.45,"LOFGRENZOE","CA",16,0.99,1.71,3.95,0,2.07,1.06,107,0,0,0,0,0
0.03,0.54,0.43,"LOFGRENZOE","CA",16,0.74,1.71,3.99,0,2.14,"NA",108,0,0,0,0,0
0.02,0.7,0.28,"RADANOVICHGEORGE","CA",19,0.34,0.46,3.71,0,1.67,1.09,104,0,0,0,0,0
0.01,0.74,0.25,"RADANOVICHGEORGE","CA",19,0.78,1.71,3.75,0,1.47,1.22,105,0,0,0,0,0
0.03,0.68,0.29,"RADANOVICHGEORGE","CA",19,1.14,1.71,3.77,0,1.47,1.37,106,0,0,0,0,0
0.02,0.47,0.51,"RADANOVICHGEORGE","CA",19,0.66,1.71,3.8,0,1.27,1.36,107,0,0,0,0,0
0.03,0.55,0.42,"RADANOVICHGEORGE","CA",19,0.74,1.71,3.84,0,1.2,"NA",108,0,0,0,0,0
0.06,0.3,0.64,"SEASTRANDANDREAH","CA",22,0.01,0.41,4.04,0,1.67,1.14,104,0,0,1,0,0
0.01,0.7,0.29,"BONOSONNY","CA",44,0.36,0.46,3.77,0,1.67,0.91,104,0,0,0,0,0
0,0.66,0.34,"BILBRAYBRIANP","CA",49,0.05,0.28,4.3,0,1.67,0.63,104,0,0,0,0,0
0.02,0.57,0.42,"BILBRAYBRIANP","CA",49,0.22,1.71,4.17,0,1.47,0.71,105,0,0,0,0,0
0.04,0.54,0.42,"BILBRAYBRIANP","CA",49,0.05,1.71,4.18,0,1.47,0.79,106,0,0,1,0,0
0.03,0.6,0.37,"WELDONDAVE","FL",15,0.15,0.19,4.83,0,1,1.06,104,0,0,0,0,0
0.02,0.73,0.25,"WELDONDAVE","FL",15,0.17,1.71,4.81,0,1,1.19,105,0,0,0,0,0
0.03,0.69,0.28,"WELDONDAVE","FL",15,0.51,1,4.78,0,1,1.33,106,0,0,0,0,0
0.01,0.51,0.47,"WELDONDAVE","FL",15,0.39,1.71,4.73,0,1,1.32,107,0,0,0,0,0
0.01,0.49,0.5,"WELDONDAVE","FL",15,0.51,1.15,4.7,0,1.2,"NA",108,0,0,0,0,0
0.01,0.65,0.34,"FOLEYMARK","FL",16,0.31,0.83,4.93,0,1,0.68,104,0,0,0,0,0
0.01,0.59,0.4,"FOLEYMARK","FL",16,0.54,1.71,4.82,0,1,0.76,105,0,0,0,0,0
0.01,0.56,0.44,"FOLEYMARK","FL",16,1.93,1.71,4.76,0,1,0.85,106,0,0,0,0,0
0.01,0.54,0.45,"FOLEYMARK","FL",16,0.46,1.71,4.69,0,1,0.84,107,0,0,0,0,0
0.01,0.54,0.45,"FOLEYMARK","FL",16,1.12,1.71,4.64,0,1.2,"NA",108,0,0,0,0,0
0.02,0.71,0.27,"BARRBOB","GA",7,0.07,0.24,4.03,0,0.47,1.34,104,0,0,0,0,0
0.09,0.73,0.18,"BARRBOB","GA",7,0.3,1.71,4.06,0,0.53,1.5,105,0,0,0,0,0
0.05,0.7,0.25,"BARRBOB","GA",7,0.21,1.71,4.07,0,0.47,1.69,106,0,0,0,0,0
0.01,0.57,0.43,"BARRBOB","GA",7,0.2,1.71,4.12,0,0.53,1.67,107,0,0,1,0,0
0.01,0.69,0.3,"CHAMBLISSSAXBY","GA",8,0.49,1.71,3.72,0,0.47,0.89,104,0,0,0,0,0
0.01,0.72,0.27,"CHAMBLISSSAXBY","GA",8,0.1,1.71,3.73,0,0.53,1,105,0,0,0,0,0
0.02,0.7,0.28,"CHAMBLISSSAXBY","GA",8,0.48,1.71,3.76,0,0.47,1.12,106,0,0,0,0,0
0.03,0.55,0.42,"CHAMBLISSSAXBY","GA",8,0.35,1.71,3.79,0,0.53,1.11,107,0,0,0,1,0
0,0.72,0.28,"NORWOODCHARLESW","GA",10,0.59,0.18,3.83,0,0.47,1.11,104,0,0,0,0,0
0.01,0.76,0.23,"NORWOODCHARLESW","GA",10,0.09,1.71,3.84,0,0.53,1.24,105,0,0,0,0,0
0.01,0.66,0.32,"NORWOODCHARLESW","GA",10,0.37,1.71,3.86,0,0.47,1.39,106,0,0,0,0,0
0.01,0.55,0.44,"NORWOODCHARLESW","GA",10,0.51,1.71,3.9,0,0.53,1.38,107,0,0,0,0,0
0.03,0.57,0.4,"NORWOODCHARLESW","GA",9,0.88,1.08,4.09,0,0.53,"NA",108,0,0,0,0,0
0.01,0.72,0.27,"CHENOWETHHELEN","ID",1,0.21,0.45,4.83,0,0.13,1.61,104,0,0,0,0,0
0.02,0.76,0.22,"CHENOWETHHELEN","ID",1,0.05,0.62,4.84,0,0.13,1.81,105,0,0,0,0,0
0.03,0.77,0.2,"CHENOWETHHAGEHELEN","ID",1,0.2,0.72,4.85,0,0.13,2.03,106,0,0,0,0,1
0.01,0.62,0.37,"FLANAGANMICHAELPATRICK","IL",5,0.17,0.49,3.4,0,0.67,0.62,104,0,0,1,0,0
0.03,0.7,0.27,"WELLERJERRY","IL",11,0.41,0.08,3.84,0,0.67,0.8,104,0,0,0,0,0
0.03,0.63,0.34,"WELLERJERRY","IL",11,0.07,1.71,3.84,0,0.67,0.89,105,0,0,0,0,0
0.02,0.6,0.38,"WELLERJERRY","IL",11,0.34,1.71,3.87,0,0.67,1,106,0,0,0,0,0
0.03,0.55,0.42,"WELLERJERRY","IL",11,0.25,1.71,3.87,0,0.67,0.99,107,0,0,0,0,0
0.05,0.49,0.46,"WELLERJERRY","IL",11,0.55,1.71,3.87,0,0.67,"NA",108,0,0,0,0,0
0.01,0.65,0.34,"LAHOODRAY","IL",18,0.41,0.2,3.97,0,0.67,0.65,104,0,0,0,0,0
0.03,0.61,0.35,"LAHOODRAY","IL",18,0.36,1.71,3.98,0,0.67,0.73,105,0,0,0,0,0
0.03,0.54,0.43,"LAHOODRAY","IL",18,"NA",1.71,4,0,0.67,0.82,106,0,0,0,0,0
0.05,0.43,0.52,"LAHOODRAY","IL",18,0.66,1.71,4.01,0,0.67,0.81,107,0,0,0,0,0
0.02,0.49,0.49,"LAHOODRAY","IL",18,"NA",1.71,4.03,0,0.67,"NA",108,0,0,0,0,0
0.05,0.73,0.22,"MCINTOSHDAVIDM","IN",2,0.17,0.02,4.81,0,0.4,1.21,104,0,0,0,0,0
0.01,0.76,0.22,"MCINTOSHDAVIDM","IN",2,0.35,1.19,4.8,0,0.4,1.36,105,0,0,0,0,0
0.06,0.66,0.28,"MCINTOSHDAVIDM","IN",2,0.44,1.71,4.77,0,0.4,1.53,106,0,0,0,1,0
0.2,0.54,0.26,"SOUDERMARKE","IN",4,0.2,0.62,4.75,0,0.4,1.12,104,0,0,0,0,0
0.03,0.75,0.22,"SOUDERMARKE","IN",4,0.38,1.08,4.76,0,0.4,1.26,105,0,0,0,0,0
0.04,0.68,0.28,"SOUDERMARKE","IN",4,0.51,1.71,4.74,0,0.4,1.42,106,0,0,0,0,0
0.01,0.44,0.55,"SOUDERMARKE","IN",4,0.53,0.4,4.75,0,0.4,1.4,107,0,0,0,0,0
0.01,0.51,0.48,"SOUDERMARKE","IN",3,0.57,0.4,4.54,0,0.4,"NA",108,0,0,0,0,0
0.02,0.74,0.23,"HOSTETTLERJOHNN","IN",8,0.09,0.36,4.42,0,0.4,1.53,104,0,0,0,0,0
0.01,0.79,0.2,"HOSTETTLERJOHNN","IN",8,0.03,1.09,4.41,0,0.4,1.71,105,0,0,0,0,0
0.02,0.76,0.22,"HOSTETTLERJOHNN","IN",8,0.12,1.71,4.41,0,0.4,1.92,106,0,0,0,0,0
0.01,0.5,0.49,"HOSTETTLERJOHNN","IN",8,0.15,1.71,4.41,0,0.4,1.9,107,0,0,0,0,0
0.08,0.48,0.45,"HOSTETTLERJOHNN","IN",8,0.1,1.71,4.41,0,0.4,"NA",108,0,0,0,0,0
0.02,0.65,0.33,"GANSKEGREG","IA",4,0.12,0.96,4.14,0,0.33,0.56,104,0,0,0,0,0
0.02,0.65,0.33,"GANSKEGREG","IA",4,0.1,1.71,4.13,0,0.27,0.63,105,0,0,0,0,0
0.02,0.54,0.44,"GANSKEGREG","IA",4,0.61,1.71,4.12,0,0.2,0.71,106,0,0,0,0,0
0.02,0.52,0.46,"GANSKEGREG","IA",4,0.49,1.71,4.11,0,0.2,0.7,107,0,0,0,1,0
0.03,0.68,0.29,"LATHAMTOM","IA",5,0.42,0.43,4.26,0,0.33,0.85,104,0,0,0,0,0
0.01,0.74,0.24,"LATHAMTOM","IA",5,0.62,1.71,4.26,0,0.27,0.95,105,0,0,0,0,0
0.02,0.66,0.32,"LATHAMTOM","IA",5,"NA",1.71,4.25,0,0.2,1.07,106,0,0,0,0,0
0.01,0.46,0.53,"LATHAMTOM","IA",5,0.78,1.37,4.26,0,0.2,1.06,107,0,0,0,0,0
0.06,0.51,0.44,"LATHAMTOM","IA",4,0.23,1.32,4.11,0,0.2,"NA",108,0,0,0,0,0
0.04,0.72,0.25,"BROWNBACKSAM","KS",2,0.61,0.26,4.76,0,0.27,1.01,104,0,0,0,1,0
0.02,0.42,0.57,"TIAHRTTODD","KS",4,0.11,0.67,4.79,0,0.27,1.24,104,0,0,0,0,0
0.03,0.77,0.2,"TIAHRTTODD","KS",4,0.07,1.71,4.8,0,0.27,1.39,105,0,0,0,0,0
0.02,0.74,0.24,"TIAHRTTODD","KS",4,0.41,1.71,4.81,0,0.2,1.56,106,0,0,0,0,0
0.01,0.47,0.51,"TIAHRTTODD","KS",4,0.25,1.71,4.81,0,0.2,1.54,107,0,0,0,0,0
0,0.51,0.49,"TIAHRTTODD","KS",4,0.47,1.71,4.81,0,0.13,"NA",108,0,0,0,0,0
0.01,0.73,0.25,"WHITFIELDED","KY",1,0.04,0.09,3.9,0,0.27,0.73,104,0,0,0,0,0
0.04,0.64,0.32,"WHITFIELDED","KY",1,0.14,1.71,3.91,0,0.33,0.82,105,0,0,0,0,0
0.02,0.58,0.4,"WHITFIELDED","KY",1,0.2,1.71,3.92,0,0.33,0.92,106,0,0,0,0,0
0.01,0.46,0.54,"WHITFIELDED","KY",1,0.31,1.16,3.95,0,0.33,0.91,107,0,0,0,0,0
0.02,0.57,0.42,"WHITFIELDED","KY",1,0.59,1.71,3.97,0,0.33,"NA",108,0,0,0,0,0
0.01,0.33,0.66,"WARDMIKE","KY",3,0.01,0.09,3.62,0,0.13,0.7,104,0,0,1,0,0
0.08,0.58,0.34,"LONGLEYJAMESBJR","ME",1,0.07,0.45,4.28,0,0.07,0.63,104,0,0,1,0,0
0.02,0.61,0.38,"BALDACCIJOHNELIAS","ME",2,0.11,0.17,3.38,0,0.07,0.69,104,0,0,0,0,0
0.02,0.71,0.27,"BALDACCIJOHNELIAS","ME",2,0.94,1.71,3.41,0,0.13,0.77,105,0,0,0,0,0
0.02,0.72,0.26,"BALDACCIJOHNELIAS","ME",2,1,1.71,3.43,0,0.13,0.87,106,0,0,0,0,0
0,0.57,0.43,"BALDACCIJOHNELIAS","ME",2,0.91,1.71,3.44,0,0.13,0.85,107,0,0,0,0,1
0.02,0.66,0.32,"EHRLICHROBERTLJR","MD",2,0.49,0.34,4.32,0,0.27,0.78,104,0,0,0,0,0
0.01,0.7,0.29,"EHRLICHROBERTLJR","MD",2,0.46,1.33,4.34,0,0.27,0.87,105,0,0,0,0,0
0.01,0.59,0.39,"EHRLICHROBERTLJR","MD",2,0.74,1.71,4.29,0,0.27,0.98,106,0,0,0,0,0
0.01,0.5,0.49,"EHRLICHROBERTLJR","MD",2,0.72,1.71,4.25,0,0.27,0.97,107,0,0,0,1,0
0.02,0.73,0.25,"CHRYSLERDICK","MI",8,0.13,1.71,4.15,0,0.47,1.05,104,0,0,1,0,0
0.06,0.3,0.64,"RIVERSLYNNN","MI",13,0.13,0.44,4.93,0,0.6,0.83,104,0,0,0,0,0
0.01,0.72,0.27,"RIVERSLYNNN","MI",13,0.3,1.71,4.91,0,0.67,0.93,105,0,0,0,0,0
0.03,0.74,0.24,"RIVERSLYNNN","MI",13,0.56,1.71,4.84,0,0.67,1.04,106,0,0,0,0,0
0.01,0.47,0.52,"RIVERSLYNNN","MI",13,0.65,1.71,4.89,0,0.6,1.03,107,0,0,1,0,0
0.08,0.66,0.26,"GUTKNECHTGIL","MN",1,0.2,0.38,3.96,0,0.13,1.18,104,0,0,0,0,0
0.05,0.62,0.33,"GUTKNECHTGIL","MN",1,0.11,1.71,3.96,0,0.13,1.33,105,0,0,0,0,0
0.02,0.62,0.36,"GUTKNECHTGIL","MN",1,0.18,1.71,3.96,0,0.13,1.49,106,0,0,0,0,0
0.01,0.44,0.55,"GUTKNECHTGIL","MN",1,0.29,1.71,3.97,0,0.2,1.47,107,0,0,0,0,0
0.01,0.51,0.48,"GUTKNECHTGIL","MN",1,0.54,1.71,3.98,0,0.27,"NA",108,0,0,0,0,0
0.01,0.6,0.39,"LUTHERBILL","MN",6,0,0.54,3.84,0,0.4,0.66,104,0,0,0,0,0
0.01,0.7,0.29,"LUTHERBILL","MN",6,0.23,1.71,3.84,0,0.4,0.74,105,0,0,0,0,0
0.01,0.76,0.24,"LUTHERBILL","MN",6,0.08,1.71,3.83,0,0.4,0.84,106,0,0,0,0,0
0,0.5,0.49,"LUTHERBILL","MN",6,0.03,1.71,3.81,0,0.33,0.83,107,0,0,1,0,0
0.04,0.64,0.32,"WICKERROGERF","MS",1,0.51,0.27,4.34,0,0.07,0.93,104,0,0,0,0,0
0.02,0.75,0.22,"WICKERROGERF","MS",1,0.73,1.71,4.34,0,0.2,1.05,105,0,0,0,0,0
0.01,0.68,0.32,"WICKERROGERF","MS",1,0.72,1.71,4.35,0,0.13,1.17,106,0,0,0,0,0
0.01,0.53,0.45,"WICKERROGERF","MS",1,0.81,1.71,4.36,0,0.13,1.16,107,0,0,0,0,0
0.02,0.54,0.44,"WICKERROGERF","MS",1,0.96,1.71,4.37,0,0.13,"NA",108,0,0,0,0,0
